id_hex,clay_0to30cm_percent,silt_0to30cm_percent,sand_0to30cm_percent,ph_h2o_0to30cm,organic_carbon_0to30cm_percent,bdod_0to30cm,cfvo_0to30cm_percent
1343,22.93446000881033,40.21220300680305,36.85333698438662,6.955623281357336,3.626799493228763,1.3076109329568602,19.88891936240907
609,29.637262192976284,60.93111477907247,9.431623027951245,7.103874500346464,1.9341186594865634,1.351807182597729,12.223603248465341
118,20.748326602560166,55.18112005811445,24.070553339325382,5.984197416860592,3.8025965161727155,1.2143014885257337,13.549917055532996
868,32.01334185126347,47.78182397378713,20.204834174949404,6.918279831285082,2.220920815895021,1.3721944412911586,15.933012374808925
743,31.15701306564414,38.85282494701195,29.990161987343903,7.433091984543445,2.5442710754439646,1.378235725048723,13.972139975080449
488,24.459925838721194,47.15563608499502,28.38443807628379,6.549241448750502,2.1849761982961144,1.3714284484330548,13.517780834978236
665,25.927966453719613,56.07854801775302,17.993485528527362,7.013724734181738,2.580343096487061,1.3006848847819341,10.146294859718145
1197,37.42015474820297,48.82977264342498,13.75007260837205,6.975333062845988,2.5062218007239223,1.34862813158917,12.397722330938516
168,17.708752004488776,45.413679910404426,36.877568085106795,6.109160497313882,2.6949687645483094,1.326195859659741,14.042331314920258
345,20.333399835907272,36.556999530849865,43.10960063324286,6.335249932207453,2.3147425331108167,1.320268461906714,10.789044503753024
1273,21.864132843802796,41.133560873563695,37.002306282633505,6.51549333158371,5.83389529750353,1.1739486525190332,20.229284024575566
1052,25.340300571824223,41.834349086537664,32.825350341638114,7.5616140988705975,2.739241668788947,1.434013942400177,14.488764310208797
624,19.484773781987844,38.35217937396226,42.1630468440499,5.9626231756552714,4.060134516974678,1.3625348751795077,13.766298352439492
777,19.065127721580076,31.849364787077064,49.08550749134285,5.929544448200594,2.6900799800562254,1.3937935904353662,12.688389547297822
550,25.282302853749634,36.6968259413078,38.020871204942566,6.019054802605576,3.9349966888779875,1.3238428761151233,14.342975897177661
1201,26.809765703315293,45.978851183667466,27.21138311301724,7.321476390198873,3.339136329583721,1.3321397533511452,17.90618678753235
270,22.57611404084591,55.08832253070243,22.33556342845166,5.916818565447396,3.1875346352250324,1.2819595224251867,12.343827808821946
327,23.682773591483947,53.60998059933982,22.707245809176236,6.01092373384918,3.219063658353792,1.283793938947456,13.063199018907673
919,26.53731972369609,37.598573640818586,35.86410663548532,6.778176854713888,3.673872713345533,1.2131747696991442,15.470014510408088
898,28.40494594483429,46.5720941503724,25.02295990479331,7.357621039454941,2.8351439935691873,1.349299948278316,14.90654884493278
790,NA,NA,NA,NA,NA,NA,NA
965,25.619126795451685,32.687528577586306,41.693344626962016,6.046713685807488,3.5035125448231064,1.3218634592031642,14.543484997355415
1047,33.08088576894945,52.44458954663961,14.474524684410937,6.7196842983887635,2.6610635505049003,1.3511700032942293,13.59046270140492
1143,32.865695894375726,44.66293419770189,22.471369907922384,6.17482273938631,3.311699559513097,1.2740982775225373,15.27072943255759
871,27.67163630856212,59.56585814145201,12.762505549985871,6.883035188637701,2.281857095635042,1.3533837501995516,13.041531794282701
1242,21.9818418156413,37.96634147093101,40.051816713427684,6.302437524035602,6.435631219389218,1.1275963263099829,20.151310443318025
1234,35.1271489145733,48.83483988293335,16.038011202493355,6.521374691226228,2.7395464318309246,1.3445859393644042,11.913047282772132
225,33.76514292583257,47.22614179163777,19.008715282529653,7.347226336422116,2.720711372311419,1.3886305221038662,16.04867001590742
127,35.839065017268084,42.68991314641954,21.471021836312374,7.024731391956514,3.535616554887854,1.368149149079815,9.784811363761122
1043,32.45271897913026,47.88377434728838,19.663506673581356,6.643545083437712,2.7208561765036063,1.3567217126443574,15.010134270627228
734,26.847855890177346,46.263713692129585,26.888430417693066,6.3947963978049724,2.323119375829443,1.3413277955473462,12.486757859309602
758,25.42232932605166,46.651472429744516,27.926198244203825,6.716349925922424,2.102956135182565,1.3594031084118665,12.250855448248146
244,32.51039790475717,46.26635158895996,21.223250506282874,7.321756859086358,2.762862974813519,1.3914268410317776,17.25479104157638
1192,37.47847242852187,43.50773570590772,19.013791865570415,6.095169487180481,4.797092962662563,1.203213193982975,9.68798741712305
498,27.794115498034564,40.90574182860837,31.300142673357062,6.109068172149227,4.536485066054879,1.2446618205719255,16.667666126860905
1015,25.050962792552518,37.59307239912061,37.355964808326874,7.508850251064549,2.657273312049513,1.4678159562408488,13.326260453917087
816,28.62484399881871,38.1531713039009,33.22198469728039,6.9254027779206,3.9888364466035453,1.2730088177150258,12.146523062052106
568,27.408248126461796,40.113452736912365,32.47829913662584,5.9802687439742,6.309722958877369,1.1522699596463113,18.439168244906686
542,24.314421960650822,40.97138291697216,34.71419512237702,6.33090270503823,3.4960706023039996,1.211380544052921,13.626768225620618
934,30.981699283482772,54.109593420237566,14.908707296279664,6.406653079584163,2.955526672804534,1.32657566136585,13.001835419758663
1176,34.30686606376996,45.70887428857906,19.98425964765098,6.091142582313293,3.5824752792819097,1.2901122090047596,14.263666491347033
746,28.735461836539287,41.23096576842838,30.03357239503233,6.868039026842871,3.15315137649886,1.2926340789501745,14.646018141963651
939,26.229942229993725,35.219064345827036,38.55099342417924,6.673041274659775,3.855601719386552,1.2050482544855325,15.390675129392951
1334,22.14504266104085,32.83346110643649,45.021496232522665,6.745121452196193,3.713852211641421,1.2894828202368727,19.99240339445576
1316,27.993872236958815,41.17630152534412,30.829826237697063,7.142808117535019,3.6156942335845024,1.3083138037634712,20.66316729448823
231,21.91468774425484,59.20441617320773,18.880896082537426,5.9957458415271,2.968679193646693,1.2880922054652018,11.606161912450279
833,26.478737207864846,60.93781329032652,12.583449501808635,7.201684502744513,1.8628415905914943,1.390545690814821,8.462396683512452
360,28.519658366346913,40.29267186608767,31.18766976756541,6.546115068763427,2.891058400530312,1.367849076948288,14.519354852988732
503,26.823374543578325,40.0560797910958,33.12054566532588,6.550333911713215,3.508565333081501,1.403967130926677,16.088184361165226
212,21.174700015388247,61.86777340354156,16.95752658107019,6.018445980968346,3.0595002888708422,1.2812059512843854,11.441599204534574
628,20.025615640122925,32.44169088684205,47.532693473035025,5.957182240956938,2.7802901290730206,1.3920490107410415,14.263236102439015
295,23.570010343583306,36.77569900661407,39.654290649802626,5.972628765662708,2.9074448465610887,1.425480830840699,10.726966091043447
1241,22.301844397907125,41.2368604577138,36.46129514437907,6.59098940844836,5.698827925954377,1.1653880956980789,20.244832269588564
296,23.51154452206713,35.483983867061085,41.00447161087179,6.31975818734856,2.844089259384045,1.423719820462676,10.776077937770621
1127,29.78520594401283,43.20354017504153,27.011253880945638,7.542183068195831,2.770850093047059,1.3509365473829138,16.99170770676009
115,23.22859853100901,56.06004372504059,20.711357743950398,6.07162668035958,2.9773205316890192,1.2738848546081503,12.089946445008668
129,17.60818583365991,44.616493403208004,37.775320763132086,6.1569104720950945,2.6993100242210546,1.329303656461094,12.761195073937866
842,24.913160780113834,29.510842587111412,45.57599663277475,6.127566660150765,2.8525644713236074,1.3181251025643437,14.342710202847533
1071,27.140501665756393,43.226683133078524,29.63281520116508,7.439047178226827,2.8793127172066932,1.361214352528612,16.44635780083742
427,23.233171261432922,53.71591202652725,23.05091671203983,6.499303110038738,2.164096553750523,1.327788012278474,12.417750619124352
502,30.6343084414286,45.79864913110164,23.56704242746976,7.085202887823996,2.9048977251913044,1.4363953266046172,14.258939935065237
128,24.262074426735033,49.0806377805708,26.65728779269417,6.345502590034295,2.6451726024160838,1.3486899957239167,11.82776869336313
1261,21.21179064932063,39.67601531253163,39.11219403814774,5.793200554937883,6.96483178896673,1.0679338006871666,15.691546402048397
713,26.73583213122537,65.45481200637045,7.809355862404189,7.203417318492905,1.9193338628853993,1.3757327856379953,11.635571932720785
312,30.20601912798038,44.70624722996142,25.087733642058204,5.844841673243363,3.9584134347043958,1.341408433700314,14.640955930367744
744,28.64830196909038,42.84466543067049,28.507032600239132,7.662593501583963,2.2786751388088464,1.353706248403023,10.890221513345699
70,20.17964039680537,46.31809386731348,33.502265735881146,5.864815563092365,4.079644461821565,1.2697602802706731,11.743359509538573
1035,29.96624329216926,39.076785015752165,30.956971692078575,7.393367197394116,2.849743570529229,1.4102555326354027,14.140825706085039
809,28.589871824872773,50.60450371406948,20.80562446105775,7.198555270064889,1.8950669565765264,1.3609661623386307,10.733731204738813
895,29.155021762899956,60.11525966836652,10.729718568733526,6.202139198895486,2.8138107879549232,1.3370395312530792,11.368414819409114
194,25.136612918846854,50.51176325422226,24.351623826930883,6.216786746646866,4.222375022739507,1.2492623759312835,9.857723476034511
914,32.31743349719509,51.218735226761474,16.463831276043436,7.1994510109385885,2.0303341787482077,1.3800263613065489,11.553793969982674
783,27.603152059260843,50.47489130345086,21.9219566372883,6.741750287331749,2.107135580740549,1.3464484094275124,12.470256006583865
252,21.341141629685957,56.02214061163623,22.63671775867781,5.961288525024526,3.1973993188234933,1.280189158405126,12.892904459221253
1150,29.232208946580794,39.49398556411083,31.273805489308376,6.184843184684294,5.905203713594562,1.1502436436379346,14.027165753524566
1006,35.592268188292095,53.518300445471986,10.889431366235916,6.675584714957651,3.0904493244402738,1.3308502457067817,16.630977521558574
247,20.166993988416923,43.249335526935596,36.583670484647484,6.229822360412004,2.5314466893417618,1.346062562198285,13.85337513216717
66,20.44267232359646,56.88307867369207,22.67424900271147,6.085064024281104,3.0380896954020677,1.2648542311768638,11.97028405884713
1191,36.84099851076697,41.91637577656678,21.242625712666243,6.260429948844012,5.675607246797707,1.102298687736877,8.197278006820916
1356,25.199001087494672,38.243074722067,36.55792419043833,6.586060363475923,4.381316161100944,1.1845609588057815,19.38120825023943
265,20.623984794592047,42.636643285642265,36.73937191976569,6.349014509359781,2.633223673259009,1.3557680740076694,13.314043923661805
133,21.611154356492346,56.8653577528825,21.523487890625155,6.075070653356324,2.964453867749246,1.2782572076573593,11.627881864308389
1114,29.89116457415697,40.55429861361023,29.554536812232804,6.562229284548091,4.675480913381558,1.2341622862728132,14.429205383211904
308,24.227287091604374,55.66939711314092,20.10331579525471,6.023597678724006,3.0079194216254113,1.2934320233867,12.294310011821343
1335,22.35081312029366,37.83452806528142,39.81465881442492,6.728850525812518,4.0243908109768975,1.2480218348495373,21.03013862974734
1306,26.66105534850816,47.1853190332346,26.15362561825724,6.2304357570371804,2.7362710354190836,1.3256532567181376,11.820707037761217
658,30.50504990427737,55.36391239392984,14.131037701792792,7.0300622517463065,1.8861453959173844,1.3604540814626618,11.741251447555383
1021,27.303296985518397,39.69182871641371,33.0048742980679,6.3139323403838405,2.742669634911908,1.395496687045512,10.705789765760787
49,20.12831099463124,57.70327884887364,22.168410156495128,5.9398498723647295,3.45056731173702,1.2310402835910046,12.09253340591548
697,27.77444352233929,39.81521513717316,32.41034134048755,6.739328844715189,3.1574408897034534,1.3990604352760874,14.055917397597188
243,34.026790634285874,39.16535040049985,26.80785896521428,7.283287592351263,2.7108322574949155,1.4063364543569625,16.474069523743992
580,30.743381163462765,45.00769202291706,24.248926813620173,6.977982888613243,2.03240552457803,1.392860596423141,13.97170635403383
426,24.336202714079654,44.04497663684171,31.61882064907864,6.7823769631303374,1.9327817625059789,1.3596084038243714,11.241484011871872
1104,35.769662125685834,48.14789680790899,16.082441066405174,6.705544734078106,2.462581169355845,1.3380096833585275,15.667655261882192
603,21.235317824278802,31.545521172992892,47.21916100272831,5.917325068897496,3.4505158272738172,1.378129736844634,13.848416091931503
606,22.056180273259024,36.685683950365245,41.25813577637573,6.103515107230789,2.42365767744181,1.3649632516435255,11.93907019111083
68,30.343874468353057,39.948798821360896,29.707326710286047,6.670052248802184,4.078065335690866,1.3488672114168654,11.603657344598812
963,21.039367048974093,31.985455961548922,46.975176989476985,5.710127029133256,3.8313244482556574,1.2530670992105175,16.189176386178154
584,27.665214605600987,57.967149397888164,14.367635996510852,6.761975472165264,2.010206511357987,1.3409996892938119,12.416625892416693
1107,28.88636406408177,42.95528355032742,28.15835238559081,7.423773787747339,2.9151342146835417,1.3519814892337803,17.44576012733905
787,28.026410474309387,61.2155842193972,10.758005306293416,7.397164237287273,1.791811456270394,1.382070803862767,11.195375975292613
1126,27.275395745244566,46.27026577243173,26.454338482323703,7.474834972553341,2.9657721574830855,1.3529570922606808,16.809158183437624
1352,26.96554251301925,39.27572695888027,33.75873052810048,6.8826671695704915,3.5117394351441376,1.2795560003528974,18.738166448668146
373,28.239669250997213,43.40782187058885,28.352508878413936,6.085024316994381,5.215038337909487,1.2183415553638073,15.80189056461254
100,21.280229257617872,56.81628252297237,21.903488219409752,6.053021085618452,3.146067123956054,1.2761399474104345,11.321036795888068
255,23.9922487658968,46.202812915790105,29.8049383183131,5.844379636344358,3.3078674362356617,1.3757106379343242,11.938938370230783
45,19.468545171923676,61.131014137791894,19.400440690284427,6.034304101931921,3.1541214044653416,1.2432438812330604,11.38589427138183
551,22.37110053109189,34.316358196257994,43.31254127265011,5.658224585040951,4.27515213075613,1.3032396274977467,13.427873602333838
674,22.905198019263565,35.95608878148238,41.13871319925405,5.947360948575392,4.070586184713535,1.274949920261775,15.534156619058791
929,35.80168498104803,53.78291259974744,10.415402419204531,6.902156221138975,2.8181537980467812,1.3338212395256386,17.272703837715532
1202,24.842829515970703,46.645313002188445,28.511857481840856,7.251664855135985,3.9574111532364693,1.2864622460607922,19.968710911477512
398,32.74750117939264,40.94219324354938,26.310305577057978,6.957971184305485,2.598698217111031,1.4450752945111975,14.466405157033261
709,27.787328067750757,47.56810173342626,24.644570198822986,6.631996392145785,2.2004014757450663,1.3413704801419766,12.54668844104805
56,28.497828403221725,35.00775634774443,36.49441524903384,6.283575775634775,4.846966114835591,1.2893672641036165,11.568802596886625
318,29.580638793713103,39.73859782623615,30.680763380050745,6.9347338708687,2.620848329893806,1.3975482070678464,14.211171530563513
39,21.083811963514698,53.696952130345366,25.219235906139936,5.758009974296451,3.970948177974188,1.1982676950504656,13.275882042044833
65,20.849334946814782,56.36116170478644,22.789503348398775,5.993309131111803,3.1874961924089735,1.2655299001392648,12.272080473125355
357,30.733090852715215,41.27647017409566,27.99043897318913,7.082186576970315,2.392703343017672,1.4403994254998196,11.792646352334367
589,22.096557425185676,53.86866458024062,24.03477799457371,6.788934727891041,2.5620104308507634,1.2789290389534664,9.501388724507226
434,26.741848347079827,42.12222471411032,31.13592693880986,5.872363659852921,6.612440137192586,1.12939115999676,17.052011911708757
20,22.164531086900517,52.58807635767932,25.247392555420163,5.768273085243761,3.886419803972949,1.1961403253044494,13.421879472156348
453,20.062308765576308,64.97814333883602,14.959547895587681,6.365362201141343,2.918121244748355,1.2788044772201734,13.04043181113064
266,24.844034810526885,41.619306771807715,33.5366584176654,6.650732456653041,2.2632033124238244,1.340671618938278,12.876496772695976
372,23.75292282088621,42.942868039664376,33.30420913944941,6.030115803342346,6.664728230726569,1.100137617859124,20.524391512377782
1308,27.35386168682271,35.66337571994637,36.98276259323091,6.96115984405458,3.1306950505444484,1.3429465107037464,17.161484525756034
1097,31.635679140001127,42.84871267615711,25.51560818384176,6.36381702820641,4.480155769334874,1.2745863684437884,11.16888188224145
909,35.73402082291011,52.6900476393193,11.575931537770586,7.105810919885769,2.5554111880751633,1.3477595671581293,17.12714027669275
1103,35.67787977957793,52.99289123397524,11.329228986446825,6.721372546772587,2.5886285098900728,1.345973078363199,15.065307482448258
15,21.184979415168335,55.100299849461024,23.71472073537064,5.795495772948243,3.6199072721132315,1.1955444108500064,13.201859996099405
1117,36.39699423259982,45.37141779091038,18.2315879764898,6.239717633300564,3.750954204850098,1.310483348369868,10.214249710161301
866,30.552614430967548,46.12420466583042,23.323180903202037,6.332736779650458,2.835961644987072,1.358141209690193,14.326949049377466
1247,36.437869348531784,42.53009980464128,21.032030846826938,6.117919331002271,5.947325701604958,1.0822499066526423,6.2868951660859675
217,23.918025235560215,47.69260952868723,28.389365235752553,5.747044206212573,3.60872183644759,1.2408507903870982,11.718367014276275
213,21.70027819177004,54.99913390855116,23.300587899678806,5.8697132298073695,3.4389683042410293,1.2590466212556366,13.355491091701746
1213,28.75485103923223,43.658786991365744,27.586361969402027,5.90871986571041,3.9420124898160043,1.250293437916156,12.96354228992847
1024,32.16771872462813,50.64455967927633,17.187721596095543,6.587336516717355,3.7347658173920038,1.2984923585829622,20.8719129477494
704,34.860562115515485,37.46417526857044,27.675262615914072,6.609023343596528,2.241335198990095,1.3963248274829436,13.329969908291076
1151,28.694341305721785,38.58221540194082,32.72344329233739,6.509646564587338,4.333684264048745,1.279680459324015,13.793375027289262
111,19.997800328966356,44.96133972348463,35.040859947549016,6.202208759627243,2.7229763912903273,1.3383165269481463,12.192811487019778
1288,18.53618722994151,40.641505759100404,40.822307010958085,6.265604371531337,6.462170197614381,1.1349824715786252,21.82028262761211
769,28.19134147170133,41.821656207382375,29.987002320916293,7.0919334459998895,2.938666970446413,1.267140544805138,13.959941872975417
741,26.137671635289884,45.693738825662614,28.168589539047503,7.11886532042808,2.301463944110077,1.350383837923278,6.716873059527243
814,29.390957128625423,39.50954508035912,31.09949779101546,7.584048638367683,2.335051878837632,1.3817138352424088,12.472997326829061
142,25.026214622200058,25.922077767862135,49.0517076099378,5.940572903898941,3.529305313192347,1.3648826465256798,10.525797803075406
1300,21.450563640501787,37.23328558231694,41.31615077718128,6.144361809897403,7.333500707434537,1.089230994112895,20.33425376764445
1333,23.091222084367246,34.59088089330024,42.31789702233251,6.721650124069479,4.697478159580664,1.2738943894389438,21.73930934656741
1158,37.58975030635388,45.500807048965264,16.90944264468086,6.4338549938544505,3.005210368540468,1.3265618883064831,14.81504188283225
8,18.216208820998112,46.966223285069226,34.81756789393266,6.028129642056891,3.840948955614665,1.2173790911318074,11.660289584731396
1178,37.97719606329905,47.37851179927337,14.644292137427584,6.743157824981904,2.78086139560674,1.3338721997604113,13.953826011297872
643,29.337716793489864,40.84470465211365,29.817578554396484,6.621850316062942,3.5922186122044892,1.2608407683656777,15.669129922313996
1345,21.079150106579142,34.10030490186364,44.82054499155721,6.652821092761752,3.549221789977784,1.2508239396440894,19.57871687253833
645,28.116340143046024,39.007096598383846,32.87656325857013,6.530061198035412,3.2267657253051856,1.3243560774420886,14.342176102675968
671,24.143616244586347,36.09572536077766,39.760658394635996,6.501364184875131,3.376811657824843,1.3702635197501467,14.497643330080393
53,21.130867144844515,55.242722834738686,23.626410020416802,5.946876924874301,3.1562220604805393,1.2733500191146485,11.669184121145705
662,25.62212738292026,64.33341821213037,10.044454404949368,7.202217079691877,1.9203313138379712,1.3739719061610918,12.711898308094476
277,17.0084369156884,26.146094684892915,56.84546839941868,5.814872520479612,3.0030174186549856,1.420131007609664,8.771729592078893
483,24.387967038788933,37.926033325273224,37.68599963593785,5.936038586967845,3.697898563009629,1.3423680600421692,14.117179903768056
696,26.011469312134885,39.552409368504506,34.43612131936061,6.552941405771131,3.2767868265981734,1.3243339034764148,14.585370678312893
442,22.425781341788216,32.960502944734756,44.61371571347703,5.544689864656071,3.7081568037959483,1.3437144371776335,13.238480061376634
689,24.9811181250907,58.47077662651769,16.548105248391614,7.004063512794462,2.325968537800478,1.3159168770461074,9.836153543269003
575,21.168182471906345,34.529969869197444,44.301847658896214,5.810669836541127,4.263092896726068,1.3281501095136337,12.851048227741199
1059,25.202454506943717,44.651594843657406,30.145950649398877,6.110872228381217,2.998625760100649,1.3863962759206736,8.069937555286137
556,21.452591498854865,35.75890718380492,42.78850131734021,6.263573862196741,2.2005415654692255,1.370181038764368,11.516080170425223
716,23.841708246264943,37.416159893101344,38.74213186063371,7.394651513213073,2.959729421979304,1.3179994875955423,8.310026724664874
1195,36.336055660725194,48.3375464949484,15.326397844326408,6.314909312593588,3.2979155609490407,1.3081200539448898,14.706332752811836
887,29.56883513113428,48.199783702361316,22.231381166504402,6.265577337059414,3.646612176861144,1.290782367307898,18.562391542248964
195,22.27801233204599,51.11412991528099,26.60785775267302,6.271172517595188,3.5935433877228022,1.2589291404381802,11.947583408493491
419,30.02418095969896,38.87685904450049,31.098959995800545,6.227244424653973,3.1105927115191907,1.4053260688550606,14.144348828727066
548,33.89663834002445,43.78225839279491,22.32110326718064,6.7967694895786455,3.2157316544591508,1.4268182289378155,14.449751390145531
63,22.953883188149682,41.0316688259007,36.014447985949616,6.005353635553821,4.270256633136546,1.2973104858128317,11.016789408731254
1153,36.52913615571476,40.345075149840696,23.12578869444454,6.16708371039405,6.204762067794666,1.0809297840644663,9.900340520438508
618,27.81652214558404,39.93526530051615,32.248212553899805,6.1989875369932665,4.877707381551392,1.1827906681337057,18.613396971172996
921,24.51295115266775,34.08560955547527,41.40143929185698,6.011139868464772,4.108428316318469,1.23969291336857,14.220313884232933
82,25.654889067664904,43.35377203687892,30.99133889545617,5.576300184978438,6.193052023390278,1.1444183990010515,15.089502884131255
1,20.222940670190564,44.83312303607531,34.943936293734126,6.243746701418492,5.448010276124946,1.1928449521290927,12.895030407846766
948,36.64604479918744,52.84736518396661,10.506590016845948,6.818857364247387,2.9806065812823546,1.3141540097610585,15.953573095221378
765,25.111464344137055,51.11830120580592,23.77023445005703,6.9237533980078325,2.3147904413301412,1.3645464886457952,7.031409876143735
913,30.259973461154072,45.983395215175435,23.756631323670494,6.839947800858363,2.3677229390565144,1.345039588897123,13.764795903884107
451,20.853929656075895,61.71441384086258,17.43165650306152,6.34591939847842,2.444556345095421,1.3005077610555997,13.907085247009622
511,27.23265039432826,38.60509717692208,34.16225242874966,6.5282586925903585,2.2532363492957357,1.3338621086822058,11.08766056902904
1341,20.152629990007274,35.755929172092294,44.09144083790043,6.6850594902311204,3.471382526353716,1.2612469300946967,18.999257554244217
17,22.814589269348392,50.90517567831855,26.280235052333058,5.742267625227965,3.7907979086212675,1.192060740594507,14.370044219961864
40,18.663351633335743,58.93695393173304,22.39969443493121,6.082580265747862,3.4299694055641594,1.2303752610665208,11.747749791573693
418,31.503659089357836,43.37682215198332,25.11951875865884,7.075989504822812,2.7125737013074867,1.435375597312596,13.916910975062507
840,23.375464947479543,32.3478303568,44.276704695720454,6.123464183420531,3.1487572586098453,1.2670251659583098,15.368678752131146
6,19.653656999909504,51.836471799941364,28.509871200149128,6.1680140333126765,3.7812996572217026,1.194325947976897,11.26362473613087
756,28.671339434383718,42.676109671226286,28.652550894389993,6.435216130401872,2.303688533881572,1.36407444002716,12.648164488379388
458,29.59561182773849,45.13484871376983,25.269539458491685,6.875725471755016,2.1802979613014926,1.4581667216949008,11.413430111701729
1205,23.080173954252523,39.84717777877085,37.07264826697663,6.150626226482028,6.725736830694305,1.1153539941073771,17.149449750809556
1174,30.42427132727702,49.0398028503117,20.535925822411276,6.128601662870551,3.648612024663019,1.2902947928561614,12.40749287403499
630,28.796221108874384,39.251660191546144,31.952118699579472,6.717919517475764,2.1844822515499454,1.3922901052943766,13.219471539480574
730,36.756098084374074,43.68243096685191,19.561470948774016,7.0022881370746335,2.1299627550755633,1.3843501148539943,14.97428367513496
241,27.020074029137753,36.75926974849655,36.2206562223657,6.571863009479912,2.880840347792382,1.402398096465767,11.450193518683829
495,19.059325779169786,66.53893203849879,14.401742182331427,6.36588165348997,2.753204956166473,1.3047849773598612,13.338763162506655
772,26.72501902360873,36.34214091223807,36.9328400641532,6.2798856471745035,5.293025722690354,1.19864817891164,13.039447763047406
1245,22.686801728480333,41.2819794174973,36.03121885402237,5.8541300276371535,6.565230693040455,1.0751011933522947,13.046510753676628
385,22.647526559182857,38.01966536750043,39.33280807331671,6.453375163771232,2.2657642704267853,1.3428769918456271,12.102282371319465
976,27.78172621970117,39.890590867407106,32.327682912891724,7.130830752717076,3.0281274482480143,1.37402067976349,13.972932677230503
1252,34.072927604431435,50.20240107248368,15.724671323084888,6.496012747644215,2.7869889649001287,1.3330638832485906,11.34179815297486
61,30.96883222751503,35.955637546784615,33.075530225700355,6.262210785981627,5.080145817506543,1.271250457218424,11.406759668821595
387,21.598765533355923,49.71144410543546,28.689790361208612,6.162649054602321,2.5731682859451954,1.3106148993309632,12.341201686660899
984,30.39125415549348,40.63876468661301,28.96998115789351,6.3533260272104055,3.28751172740685,1.3376151473367144,15.202437194187599
297,27.43925665948774,39.66166739576315,32.89907594474911,6.702925754849756,2.670067631737288,1.4216779083571378,12.106648004687909
